This, line, contains, headers, and, can, be, ignored ,,,,,,
,,,,,EQ_SPEURO,0,,,,,,parallel shift,0.12636
,,,,,EQ_TPXDDVD,0,,,,,,parallel shift,0.042253
,,,,,EQ_XU100,0,,,,,,parallel shift,0.92789
,,,,,EQIV_4GSPC,0,,,,,,parallel shift,-0.049795
,,,,,EQIV_AEX,0,,,,,,parallel shift,0.08196
,,,,,EQIV_BETFI,0,,,,,,parallel shift,0.0032323
,,,,,EQIV_BETI,0,,,,,,parallel shift,0.29509
,,,,,EQIV_BUX,0,,,,,,parallel shift,-0.34667
,,,,,EQIV_CEMU_USD,0,,,,,,parallel shift,-0.13178
,,,,,EQIV_CIEU,0,,,,,,parallel shift,0.20328
,,,,,EQIV_CIJP_USD,0,,,,,,parallel shift,0.54617
,,,,,EQIV_CIKK_USD,0,,,,,,parallel shift,0.3754
,,,,,EQIV_FTSE,0,,,,,,parallel shift,0.2187
,,,,,EQIV_HSI,0,,,,,,parallel shift,-0.098312
,,,,,EQIV_IBEX,0,,,,,,parallel shift,0.20352
,,,,,EQIV_IXIC,0,,,,,,parallel shift,-0.25608
,,,,,EQIV_KLSE,0,,,,,,parallel shift,-0.43284
,,,,,EQIV_KS11,0,,,,,,parallel shift,-0.27904
,,,,,EQIV_MSCIWO,0,,,,,,parallel shift,-0.66863
,,,,,EQIV_MSDUEAFE,0,,,,,,parallel shift,-0.19073
,,,,,EQIV_MSEUEGF,0,,,,,,parallel shift,0.059078
,,,,,EQIV_N100,0,,,,,,parallel shift,0.1757
,,,,,EQIV_N225,0,,,,,,parallel shift,-0.22336
,,,,,EQIV_NDX,0,,,,,,parallel shift,-0.051749
,,,,,EQIV_PX,0,,,,,,parallel shift,-0.70405
,,,,,EQIV_RUX,0,,,,,,parallel shift,-0.67334
,,,,,EQIV_SETI,0,,,,,,parallel shift,0.39181
,,,,,EQIV_SPX,0,,,,,,parallel shift,0.20686
,,,,,EQIV_SSEC,0,,,,,,parallel shift,0.59616
,,,,,EQIV_STOXX50E,0,,,,,,parallel shift,-0.81465
,,,,,EQIV_TOPX,0,,,,,,parallel shift,0.061739
,,,,,EQIV_WIG,0,,,,,,parallel shift,0.46636
,,,,,EQIV_ASE,0,,,,,,parallel shift,-0.0042979
,,,,,EQIV_CECEEUR,0,,,,,,parallel shift,0.14768
,,,,,EQIV_FBM100,0,,,,,,parallel shift,0.049012
,,,,,EQIV_HFRXGLE,0,,,,,,parallel shift,-0.76515
,,,,,EQIV_MSDLWI,0,,,,,,parallel shift,-0.022803
,,,,,EQIV_MXEF,0,,,,,,parallel shift,-0.26423
,,,,,EQIV_MXEU,0,,,,,,parallel shift,0.49099
,,,,,EQIV_MXLA,0,,,,,,parallel shift,0.4864
,,,,,EQIV_MXME,0,,,,,,parallel shift,-0.40563
,,,,,EQIV_MXWO0IT,0,,,,,,parallel shift,-0.01198
,,,,,EQIV_NIFTY,0,,,,,,parallel shift,0.72221
,,,,,EQIV_OPALPACX,0,,,,,,parallel shift,0.20041
,,,,,EQIV_RAAX,0,,,,,,parallel shift,-0.43743
,,,,,EQIV_SPEURO,0,,,,,,parallel shift,0.49026
,,,,,EQIV_TPXDDVD,0,,,,,,parallel shift,-0.15406
,,,,,EQIV_XU100,0,,,,,,parallel shift,-0.69472
,,,,,FX_AUD,0,,,,,,parallel shift,0.0019908
,,,,,FX_BGN,0,,,,,,parallel shift,-0.21931
,,,,,FX_BRL,0,,,,,,parallel shift,-0.45356
,,,,,FX_CAD,0,,,,,,parallel shift,0.078635
,,,,,FX_CHF,0,,,,,,parallel shift,0.085282
,,,,,FX_CLP,0,,,,,,parallel shift,-0.047688
,,,,,FX_CNY,0,,,,,,parallel shift,-0.0063875
,,,,,FX_COP,0,,,,,,parallel shift,0.14488
,,,,,FX_CZK,0,,,,,,parallel shift,0.059815
,,,,,FX_DKK,0,,,,,,parallel shift,0.031352
,,,,,FX_GBP,0,,,,,,parallel shift,-0.0072932
,,,,,FX_HKD,0,,,,,,parallel shift,-0.034457
,,,,,FX_HUF,0,,,,,,parallel shift,-0.15291
,,,,,FX_INR,0,,,,,,parallel shift,0.014291
,,,,,FX_JPY,0,,,,,,parallel shift,0.099343
,,,,,FX_KRW,0,,,,,,parallel shift,0.012223
,,,,,FX_MXN,0,,,,,,parallel shift,0.13962
,,,,,FX_MYR,0,,,,,,parallel shift,0.093243
,,,,,FX_NOK,0,,,,,,parallel shift,0.085889
,,,,,FX_NZD,0,,,,,,parallel shift,0.018977
,,,,,FX_PEN,0,,,,,,parallel shift,0.206
,,,,,FX_PLN,0,,,,,,parallel shift,-0.05365
,,,,,FX_RON,0,,,,,,parallel shift,0.15969
,,,,,FX_RUB,0,,,,,,parallel shift,-0.19636
,,,,,FX_SEK,0,,,,,,parallel shift,-0.017819
,,,,,FX_THB,0,,,,,,parallel shift,0.043932
,,,,,FX_TRY,0,,,,,,parallel shift,0.055752
,,,,,FX_TWD,0,,,,,,parallel shift,-0.03701
,,,,,FX_USD,0,,,,,,parallel shift,0.058774
,,,,,FXIV_AUD,0,,,,,,parallel shift,-0.70474
,,,,,FXIV_BGN,0,,,,,,parallel shift,0.036706
,,,,,FXIV_BRL,0,,,,,,parallel shift,-0.15294
,,,,,FXIV_CAD,0,,,,,,parallel shift,-0.88787
,,,,,FXIV_CHF,0,,,,,,parallel shift,-0.3904
,,,,,FXIV_CLP,0,,,,,,parallel shift,0.095755
,,,,,FXIV_CNY,0,,,,,,parallel shift,-0.16267
,,,,,FXIV_COP,0,,,,,,parallel shift,-0.59231
,,,,,FXIV_CZK,0,,,,,,parallel shift,-1.0241
,,,,,FXIV_DKK,0,,,,,,parallel shift,0.3906
,,,,,FXIV_GBP,0,,,,,,parallel shift,-0.90872
,,,,,FXIV_HKD,0,,,,,,parallel shift,-0.054459
,,,,,FXIV_HUF,0,,,,,,parallel shift,1.0952
,,,,,FXIV_INR,0,,,,,,parallel shift,0.065425
,,,,,FXIV_JPY,0,,,,,,parallel shift,-2.701
,,,,,FXIV_KRW,0,,,,,,parallel shift,-0.065801
,,,,,FXIV_MXN,0,,,,,,parallel shift,0.19364
,,,,,FXIV_MYR,0,,,,,,parallel shift,0.37528
,,,,,FXIV_NOK,0,,,,,,parallel shift,-0.16647
,,,,,FXIV_NZD,0,,,,,,parallel shift,-0.68852
,,,,,FXIV_PEN,0,,,,,,parallel shift,-0.1012
,,,,,FXIV_PLN,0,,,,,,parallel shift,1.9758
,,,,,FXIV_RON,0,,,,,,parallel shift,-0.25716
,,,,,FXIV_RUB,0,,,,,,parallel shift,0.38407
,,,,,FXIV_SEK,0,,,,,,parallel shift,-0.11286
,,,,,FXIV_THB,0,,,,,,parallel shift,-0.12185
,,,,,FXIV_TRY,0,,,,,,parallel shift,0.072245
,,,,,FXIV_TWD,0,,,,,,parallel shift,0.36684
,,,,,FXIV_USD,0,,,,,,parallel shift,0.33807
,,,,,IR_AUDPC1,0,,,,,,parallel shift,1.1449
,,,,,IR_AUDPC2,0,,,,,,parallel shift,0.39947
,,,,,IR_AUDPC3,0,,,,,,parallel shift,-0.021404
,,,,,IR_AUDPC4,0,,,,,,parallel shift,-0.065016
,,,,,IR_BGNPC1,0,,,,,,parallel shift,-4.8685
,,,,,IR_BGNPC2,0,,,,,,parallel shift,-0.04373
,,,,,IR_BGNPC3,0,,,,,,parallel shift,-0.60653
,,,,,IR_BGNPC4,0,,,,,,parallel shift,0.1215
,,,,,IR_BRLPC1,0,,,,,,parallel shift,-1.0775
,,,,,IR_BRLPC2,0,,,,,,parallel shift,0.55394
,,,,,IR_BRLPC3,0,,,,,,parallel shift,-0.33961
,,,,,IR_BRLPC4,0,,,,,,parallel shift,0.032695
,,,,,IR_CADPC1,0,,,,,,parallel shift,-0.8242
,,,,,IR_CADPC2,0,,,,,,parallel shift,-0.54467
,,,,,IR_CADPC3,0,,,,,,parallel shift,-0.34613
,,,,,IR_CADPC4,0,,,,,,parallel shift,0.13045
,,,,,IR_CHFPC1,0,,,,,,parallel shift,-3.6462
,,,,,IR_CHFPC2,0,,,,,,parallel shift,0.89366
,,,,,IR_CHFPC3,0,,,,,,parallel shift,-0.91384
,,,,,IR_CHFPC4,0,,,,,,parallel shift,-0.049242
,,,,,IR_CLPPC1,0,,,,,,parallel shift,0.55216
,,,,,IR_CLPPC2,0,,,,,,parallel shift,0.51847
,,,,,IR_CLPPC3,0,,,,,,parallel shift,0.25957
,,,,,IR_CLPPC4,0,,,,,,parallel shift,0.057286
,,,,,IR_CNYPC1,0,,,,,,parallel shift,-1.2025
,,,,,IR_CNYPC2,0,,,,,,parallel shift,0.77579
,,,,,IR_CNYPC3,0,,,,,,parallel shift,-0.3559
,,,,,IR_CNYPC4,0,,,,,,parallel shift,0.20433
,,,,,IR_COPPC1,0,,,,,,parallel shift,4.1539
,,,,,IR_COPPC2,0,,,,,,parallel shift,0.64089
,,,,,IR_COPPC3,0,,,,,,parallel shift,1.0174
,,,,,IR_COPPC4,0,,,,,,parallel shift,-0.35827
,,,,,IR_CZKPC1,0,,,,,,parallel shift,1.6313
,,,,,IR_CZKPC2,0,,,,,,parallel shift,0.19884
,,,,,IR_CZKPC3,0,,,,,,parallel shift,-0.2808
,,,,,IR_CZKPC4,0,,,,,,parallel shift,-0.11107
,,,,,IR_DKKPC1,0,,,,,,parallel shift,-2.5896
,,,,,IR_DKKPC2,0,,,,,,parallel shift,-0.55232
,,,,,IR_DKKPC3,0,,,,,,parallel shift,0.2113
,,,,,IR_DKKPC4,0,,,,,,parallel shift,0.15464
,,,,,IR_EURPC1,0,,,,,,parallel shift,-0.56562
,,,,,IR_EURPC2,0,,,,,,parallel shift,-0.39516
,,,,,IR_EURPC3,0,,,,,,parallel shift,0.36031
,,,,,IR_EURPC4,0,,,,,,parallel shift,0.019169
,,,,,IR_GBPPC1,0,,,,,,parallel shift,-1.7302
,,,,,IR_GBPPC2,0,,,,,,parallel shift,0.48397
,,,,,IR_GBPPC3,0,,,,,,parallel shift,0.2421
,,,,,IR_GBPPC4,0,,,,,,parallel shift,-0.1451
,,,,,IR_HKDPC1,0,,,,,,parallel shift,-1.682
,,,,,IR_HKDPC2,0,,,,,,parallel shift,0.23195
,,,,,IR_HKDPC3,0,,,,,,parallel shift,0.040054
,,,,,IR_HKDPC4,0,,,,,,parallel shift,-0.091852
,,,,,IR_HUFPC1,0,,,,,,parallel shift,1.4113
,,,,,IR_HUFPC2,0,,,,,,parallel shift,0.35349
,,,,,IR_HUFPC3,0,,,,,,parallel shift,-0.1363
,,,,,IR_HUFPC4,0,,,,,,parallel shift,0.019272
,,,,,IR_INRPC1,0,,,,,,parallel shift,-2.7172
,,,,,IR_INRPC2,0,,,,,,parallel shift,0.52064
,,,,,IR_INRPC3,0,,,,,,parallel shift,0.14336
,,,,,IR_INRPC4,0,,,,,,parallel shift,0.44001
,,,,,IR_JPYPC1,0,,,,,,parallel shift,1.5313
,,,,,IR_JPYPC2,0,,,,,,parallel shift,-0.012649
,,,,,IR_JPYPC3,0,,,,,,parallel shift,-0.86341
,,,,,IR_JPYPC4,0,,,,,,parallel shift,-0.25724
,,,,,IR_KRWPC1,0,,,,,,parallel shift,0.34834
,,,,,IR_KRWPC2,0,,,,,,parallel shift,2.1377
,,,,,IR_KRWPC3,0,,,,,,parallel shift,0.27532
,,,,,IR_KRWPC4,0,,,,,,parallel shift,0.088648
,,,,,IR_MXNPC1,0,,,,,,parallel shift,-0.21053
,,,,,IR_MXNPC2,0,,,,,,parallel shift,-0.20664
,,,,,IR_MXNPC3,0,,,,,,parallel shift,-0.16032
,,,,,IR_MXNPC4,0,,,,,,parallel shift,-0.10696
,,,,,IR_MYRPC1,0,,,,,,parallel shift,-2.5167
,,,,,IR_MYRPC2,0,,,,,,parallel shift,-0.10188
,,,,,IR_MYRPC3,0,,,,,,parallel shift,0.09436
,,,,,IR_MYRPC4,0,,,,,,parallel shift,0.076427
,,,,,IR_NOKPC1,0,,,,,,parallel shift,0.020166
,,,,,IR_NOKPC2,0,,,,,,parallel shift,-1.1951
,,,,,IR_NOKPC3,0,,,,,,parallel shift,0.22418
,,,,,IR_NOKPC4,0,,,,,,parallel shift,-0.0023705
,,,,,IR_NZDPC1,0,,,,,,parallel shift,-0.58829
,,,,,IR_NZDPC2,0,,,,,,parallel shift,-0.0070364
,,,,,IR_NZDPC3,0,,,,,,parallel shift,-0.011687
,,,,,IR_NZDPC4,0,,,,,,parallel shift,0.0063299
,,,,,IR_PENPC1,0,,,,,,parallel shift,0.19505
,,,,,IR_PENPC2,0,,,,,,parallel shift,0.38827
,,,,,IR_PENPC3,0,,,,,,parallel shift,0.53955
,,,,,IR_PENPC4,0,,,,,,parallel shift,0.30434
,,,,,IR_PLNPC1,0,,,,,,parallel shift,-1.5765
,,,,,IR_PLNPC2,0,,,,,,parallel shift,0.27476
,,,,,IR_PLNPC3,0,,,,,,parallel shift,-0.13732
,,,,,IR_PLNPC4,0,,,,,,parallel shift,-0.015909
,,,,,IR_RONPC1,0,,,,,,parallel shift,1.784
,,,,,IR_RONPC2,0,,,,,,parallel shift,0.49918
,,,,,IR_RONPC3,0,,,,,,parallel shift,0.072459
,,,,,IR_RONPC4,0,,,,,,parallel shift,-0.065201
,,,,,IR_RUBPC1,0,,,,,,parallel shift,1.1851
,,,,,IR_RUBPC2,0,,,,,,parallel shift,-0.32333
,,,,,IR_RUBPC3,0,,,,,,parallel shift,0.59044
,,,,,IR_RUBPC4,0,,,,,,parallel shift,0.15001
,,,,,IR_SEKPC1,0,,,,,,parallel shift,2.6917
,,,,,IR_SEKPC2,0,,,,,,parallel shift,0.04672
,,,,,IR_SEKPC3,0,,,,,,parallel shift,-0.37941
,,,,,IR_SEKPC4,0,,,,,,parallel shift,0.03783
,,,,,IR_THBPC1,0,,,,,,parallel shift,-1.709
,,,,,IR_THBPC2,0,,,,,,parallel shift,-1.4281
,,,,,IR_THBPC3,0,,,,,,parallel shift,-0.095225
,,,,,IR_THBPC4,0,,,,,,parallel shift,-0.061095
,,,,,IR_TRYPC1,0,,,,,,parallel shift,0.11355
,,,,,IR_TRYPC2,0,,,,,,parallel shift,0.38559
,,,,,IR_TRYPC3,0,,,,,,parallel shift,0.14793
,,,,,IR_TRYPC4,0,,,,,,parallel shift,-0.027721
,,,,,IR_TWDPC1,0,,,,,,parallel shift,-0.76719
,,,,,IR_TWDPC2,0,,,,,,parallel shift,1.342
,,,,,IR_TWDPC3,0,,,,,,parallel shift,-0.18048
,,,,,IR_TWDPC4,0,,,,,,parallel shift,0.058971
,,,,,IR_USDPC1,0,,,,,,parallel shift,1.5482
,,,,,IR_USDPC2,0,,,,,,parallel shift,1.7763
,,,,,IR_USDPC3,0,,,,,,parallel shift,-0.14288
,,,,,IR_USDPC4,0,,,,,,parallel shift,-0.019781
,,,,,IRIV_AUD,0,,,,,,parallel shift,0.11174
,,,,,IRIV_BGN,0,,,,,,parallel shift,-0.92605
,,,,,IRIV_BRL,0,,,,,,parallel shift,-0.024693
,,,,,IRIV_CAD,0,,,,,,parallel shift,-0.029343
,,,,,IRIV_CHF,0,,,,,,parallel shift,-0.37179
,,,,,IRIV_CLP,0,,,,,,parallel shift,-0.22359
,,,,,IRIV_CNY,0,,,,,,parallel shift,-0.46322
,,,,,IRIV_COP,0,,,,,,parallel shift,0.1448
,,,,,IRIV_CZK,0,,,,,,parallel shift,-0.56082
,,,,,IRIV_DKK,0,,,,,,parallel shift,0.17463
,,,,,IRIV_EUR,0,,,,,,parallel shift,0.24937
,,,,,IRIV_GBP,0,,,,,,parallel shift,0.18418
,,,,,IRIV_HKD,0,,,,,,parallel shift,-0.17994
,,,,,IRIV_HUF,0,,,,,,parallel shift,0.1705
,,,,,IRIV_INR,0,,,,,,parallel shift,-0.019148
,,,,,IRIV_JPY,0,,,,,,parallel shift,0.13131
,,,,,IRIV_KRW,0,,,,,,parallel shift,0.07778
,,,,,IRIV_MXN,0,,,,,,parallel shift,-0.2174
,,,,,IRIV_MYR,0,,,,,,parallel shift,-0.53268
,,,,,IRIV_NOK,0,,,,,,parallel shift,0.27167
,,,,,IRIV_NZD,0,,,,,,parallel shift,0.066752
,,,,,IRIV_PEN,0,,,,,,parallel shift,0.010008
,,,,,IRIV_PLN,0,,,,,,parallel shift,0.38694
,,,,,IRIV_RON,0,,,,,,parallel shift,0.2479
,,,,,IRIV_RUB,0,,,,,,parallel shift,0.30365
,,,,,IRIV_SEK,0,,,,,,parallel shift,0.38164
,,,,,IRIV_THB,0,,,,,,parallel shift,-0.65747
,,,,,IRIV_TRY,0,,,,,,parallel shift,0.16237
,,,,,IRIV_TWD,0,,,,,,parallel shift,-0.033606
,,,,,IRIV_USD,0,,,,,,parallel shift,0.24017
,,,,,BF_BCOPC3A2,0,,,,,,parallel shift,-0.17538
,,,,,BF_BCOPC3A8,0,,,,,,parallel shift,-0.34268
,,,,,BF_EUG4TR,0,,,,,,parallel shift,-0.013351
,,,,,BF_EURAGG_EUR_HEDG,0,,,,,,parallel shift,-0.055117
,,,,,BF_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.080163
,,,,,BF_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0.048679
,,,,,BF_INGRASCLX,0,,,,,,parallel shift,0.064263
,,,,,BF_JGENVUEG,0,,,,,,parallel shift,0.0056246
,,,,,BF_JNEU1R3,0,,,,,,parallel shift,0.061601
,,,,,BF_KISKGA2Y,0,,,,,,parallel shift,-0.018842
,,,,,BF_LVACLC,0,,,,,,parallel shift,0.0089016
,,,,,BF_LVACLG,0,,,,,,parallel shift,-0.041649
,,,,,BF_MAXIDX,0,,,,,,parallel shift,0.026951
,,,,,BF_MAXRMAX,0,,,,,,parallel shift,-0.0033926
,,,,,BF_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.096465
,,,,,BF_PANEURHY_EUR_HEDG,0,,,,,,parallel shift,0.023326
,,,,,BF_PDGATR,0,,,,,,parallel shift,-0.0061284
,,,,,BF_SBJYL,0,,,,,,parallel shift,0.013583
,,,,,BF_SBWGNJYC,0,,,,,,parallel shift,-0.054234
,,,,,BF_SBWGNJYU,0,,,,,,parallel shift,-0.002919
,,,,,BF_SPCBCR,0,,,,,,parallel shift,0.038519
,,,,,BF_USAGG_USD_UNHEDG,0,,,,,,parallel shift,0.071639
,,,,,BF_USCORPHY_EUR_HEDG,0,,,,,,parallel shift,0.089055
,,,,,BFIV_BCOPC3A2,0,,,,,,parallel shift,0.28429
,,,,,BFIV_BCOPC3A8,0,,,,,,parallel shift,-0.31491
,,,,,BFIV_EUG4TR,0,,,,,,parallel shift,0.17996
,,,,,BFIV_EURAGG_EUR_HEDG,0,,,,,,parallel shift,0.72787
,,,,,BFIV_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,-0.52352
,,,,,BFIV_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0.42216
,,,,,BFIV_JGENVUEG,0,,,,,,parallel shift,-0.26691
,,,,,BFIV_JNEU1R3,0,,,,,,parallel shift,-0.29477
,,,,,BFIV_KISKGA2Y,0,,,,,,parallel shift,-0.019951
,,,,,BFIV_LVACLC,0,,,,,,parallel shift,-0.25204
,,,,,BFIV_LVACLG,0,,,,,,parallel shift,0.71994
,,,,,BFIV_MAXIDX,0,,,,,,parallel shift,0.32051
,,,,,BFIV_MAXRMAX,0,,,,,,parallel shift,0.64773
,,,,,BFIV_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0.49679
,,,,,BFIV_PDGATR,0,,,,,,parallel shift,0.059406
,,,,,BFIV_SBJYL,0,,,,,,parallel shift,0.46551
,,,,,BFIV_SBWGNJYC,0,,,,,,parallel shift,-0.68534
,,,,,BFIV_SBWGNJYU,0,,,,,,parallel shift,-0.060326
,,,,,BFIV_SPCBCR,0,,,,,,parallel shift,0.19979
,,,,,BFIV_USAGG_USD_UNHEDG,0,,,,,,parallel shift,0.0013709
,,,,,RE_BELGIUM,0,,,,,,parallel shift,0.093666
,,,,,RE_CEE,0,,,,,,parallel shift,0.050535
,,,,,RE_FRANCE,0,,,,,,parallel shift,-0.011914
,,,,,RE_GERMANY,0,,,,,,parallel shift,0.048409
,,,,,RE_ITALY,0,,,,,,parallel shift,0.23689
,,,,,RE_NETHERLANDS,0,,,,,,parallel shift,-0.1118
,,,,,RE_NORDICS,0,,,,,,parallel shift,-0.0020751
,,,,,RE_PORTUGAL,0,,,,,,parallel shift,0.088144
,,,,,RE_SPAIN,0,,,,,,parallel shift,-0.0084292
,,,,,RE_UK,0,,,,,,parallel shift,0.41998
,,,,,REIV_ELHK,0,,,,,,parallel shift,2.0643
,,,,,REIV_ELUK,0,,,,,,parallel shift,0.13546
,,,,,REIV_EPGR,0,,,,,,parallel shift,-1.1801
,,,,,REIV_EPNL,0,,,,,,parallel shift,0.24938
,,,,,REIV_RMS,0,,,,,,parallel shift,-1.9321
,,,,,INFRLZ_CZK,0,,,,,,parallel shift,-0.015105
,,,,,INFEXP_CZK,0,,,,,,parallel shift,0.01434
,,,,,INFRLZ_EUR,0,,,,,,parallel shift,-0.0040732
,,,,,INFEXP_EUR,0,,,,,,parallel shift,0.0015332
,,,,,INFRLZ_HUF,0,,,,,,parallel shift,0.011967
,,,,,INFEXP_HUF,0,,,,,,parallel shift,0.044703
,,,,,INFRLZ_KRW,0,,,,,,parallel shift,-0.023875
,,,,,INFEXP_KRW,0,,,,,,parallel shift,-0.0039524
,,,,,INFRLZ_PLN,0,,,,,,parallel shift,-0.039462
,,,,,INFEXP_PLN,0,,,,,,parallel shift,0.0046669
,,,,,INFRLZ_RON,0,,,,,,parallel shift,-0.0081499
,,,,,INFEXP_RON,0,,,,,,parallel shift,-0.0013169
,,,,,CS_EUROZONE_FINANCIALS,0,,,,,,parallel shift,-0.47979
,,,,,CS_EUROZONE_NONFINANCIALS,0,,,,,,parallel shift,-0.060717
,,,,,CS_US_AND_REST_OF_WORLD,0,,,,,,parallel shift,0.58969
,,,,,CS_ASIA,0,,,,,,parallel shift,0.83047
,,,,,CS_EUROZONE_NONDOMESTIC_SOVEREIGNS,0,,,,,,parallel shift,1.704
,,,,,CS_EUROZONE_STRUCTUREDCREDIT,0,,,,,,parallel shift,-0.43921
,,,,,ILP_EUR,0,,,,,,parallel shift,0.0090149
,,,,,ILP_US,0,,,,,,parallel shift,0.0014702
,,,,,ULP_JP,0,,,,,,parallel shift,-0.001114
,,,,,ILP_HK,0,,,,,,parallel shift,-0.00095269
,,SSMC_49,1,,,,,,,,,,
,,,,,EQ_4GSPC,0,,,,,,parallel shift,0.23554
,,,,,EQ_AEX,0,,,,,,parallel shift,-0.56408
,,,,,EQ_AMX,0,,,,,,parallel shift,0.031621
,,,,,EQ_ASCX,0,,,,,,parallel shift,0.20153
,,,,,EQ_BETFI,0,,,,,,parallel shift,-0.13151
,,,,,EQ_BETI,0,,,,,,parallel shift,-0.32272
,,,,,EQ_BUX,0,,,,,,parallel shift,0.039989
,,,,,EQ_CEMU_USD,0,,,,,,parallel shift,-0.16232
,,,,,EQ_CIEU,0,,,,,,parallel shift,-0.045721
,,,,,EQ_CIJP_USD,0,,,,,,parallel shift,-0.12667
,,,,,EQ_CIKK_USD,0,,,,,,parallel shift,-0.17996
,,,,,EQ_FTSE,0,,,,,,parallel shift,0.10469
,,,,,EQ_HSI,0,,,,,,parallel shift,0.39758
,,,,,EQ_IBEX,0,,,,,,parallel shift,0.070063
,,,,,EQ_IXIC,0,,,,,,parallel shift,0.0374
,,,,,EQ_KLSE,0,,,,,,parallel shift,0.0027932
,,,,,EQ_KS11,0,,,,,,parallel shift,0.0337
,,,,,EQ_MSCIWO,0,,,,,,parallel shift,-0.42787
,,,,,EQ_MSDUEAFE,0,,,,,,parallel shift,-0.62046
,,,,,EQ_MSEUEGF,0,,,,,,parallel shift,-0.4177
,,,,,EQ_N100,0,,,,,,parallel shift,-0.10619
,,,,,EQ_N225,0,,,,,,parallel shift,0.2851
,,,,,EQ_NDX,0,,,,,,parallel shift,0.11669
,,,,,EQ_PX,0,,,,,,parallel shift,0.23332
,,,,,EQ_RUX,0,,,,,,parallel shift,0.39883
,,,,,EQ_SETI,0,,,,,,parallel shift,1.1517
,,,,,EQ_SPX,0,,,,,,parallel shift,0.021256
,,,,,EQ_SSEC,0,,,,,,parallel shift,-0.094666
,,,,,EQ_STOXX50E,0,,,,,,parallel shift,-0.12598
,,,,,EQ_TOPX,0,,,,,,parallel shift,-0.26259
,,,,,EQ_WIG,0,,,,,,parallel shift,-0.23172
,,,,,EQ_ASE,0,,,,,,parallel shift,-0.025954
,,,,,EQ_CECEEUR,0,,,,,,parallel shift,-0.014688
,,,,,EQ_EMUMIDCAP,0,,,,,,parallel shift,0.10853
,,,,,EQ_FBM100,0,,,,,,parallel shift,-0.38307
,,,,,EQ_HFRXEW,0,,,,,,parallel shift,-0.013864
,,,,,EQ_HFRXGLE,0,,,,,,parallel shift,0.04536
,,,,,EQ_MSDLWI,0,,,,,,parallel shift,-0.070415
,,,,,EQ_MXEF,0,,,,,,parallel shift,-0.16989
,,,,,EQ_MXEU,0,,,,,,parallel shift,-0.0057825
,,,,,EQ_MXLA,0,,,,,,parallel shift,-0.23423
,,,,,EQ_MXME,0,,,,,,parallel shift,-0.13354
,,,,,EQ_MXWO0IT,0,,,,,,parallel shift,0.18491
,,,,,EQ_NIFTY,0,,,,,,parallel shift,0.23114
,,,,,EQ_OPALPACX,0,,,,,,parallel shift,-0.46967
,,,,,EQ_RAAX,0,,,,,,parallel shift,0.45946
,,,,,EQ_SPEURO,0,,,,,,parallel shift,0.15921
,,,,,EQ_TPXDDVD,0,,,,,,parallel shift,-0.11868
,,,,,EQ_XU100,0,,,,,,parallel shift,0.47889
,,,,,EQIV_4GSPC,0,,,,,,parallel shift,0.27978
,,,,,EQIV_AEX,0,,,,,,parallel shift,-0.18744
,,,,,EQIV_BETFI,0,,,,,,parallel shift,0.028143
,,,,,EQIV_BETI,0,,,,,,parallel shift,-0.04226
,,,,,EQIV_BUX,0,,,,,,parallel shift,-0.43604
,,,,,EQIV_CEMU_USD,0,,,,,,parallel shift,-0.38166
,,,,,EQIV_CIEU,0,,,,,,parallel shift,0.32283
,,,,,EQIV_CIJP_USD,0,,,,,,parallel shift,-0.032382
,,,,,EQIV_CIKK_USD,0,,,,,,parallel shift,0.84504
,,,,,EQIV_FTSE,0,,,,,,parallel shift,0.067834
,,,,,EQIV_HSI,0,,,,,,parallel shift,-0.20217
,,,,,EQIV_IBEX,0,,,,,,parallel shift,-0.016643
,,,,,EQIV_IXIC,0,,,,,,parallel shift,0.051359
,,,,,EQIV_KLSE,0,,,,,,parallel shift,-0.44335
,,,,,EQIV_KS11,0,,,,,,parallel shift,0.11354
,,,,,EQIV_MSCIWO,0,,,,,,parallel shift,0.49
,,,,,EQIV_MSDUEAFE,0,,,,,,parallel shift,0.013736
,,,,,EQIV_MSEUEGF,0,,,,,,parallel shift,-0.44989
,,,,,EQIV_N100,0,,,,,,parallel shift,-0.29275
,,,,,EQIV_N225,0,,,,,,parallel shift,-0.72467
,,,,,EQIV_NDX,0,,,,,,parallel shift,-0.19664
,,,,,EQIV_PX,0,,,,,,parallel shift,0.051724
,,,,,EQIV_RUX,0,,,,,,parallel shift,-0.10956
,,,,,EQIV_SETI,0,,,,,,parallel shift,-0.28698
,,,,,EQIV_SPX,0,,,,,,parallel shift,0.29385
,,,,,EQIV_SSEC,0,,,,,,parallel shift,0.085237
,,,,,EQIV_STOXX50E,0,,,,,,parallel shift,0.53133
,,,,,EQIV_TOPX,0,,,,,,parallel shift,0.13903
,,,,,EQIV_WIG,0,,,,,,parallel shift,-0.74289
,,,,,EQIV_ASE,0,,,,,,parallel shift,-0.091387
